capturedDate,impressions,clicks,impressions_cumul,clicks_cumul,channel_name,region
2018-09-17,5.0,0.0,6776.0,12.0,Display,Jawa Tengah
2018-09-17,3.0,0.0,6779.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,6780.0,12.0,Display,Jawa Tengah
2018-09-17,15.0,0.0,6795.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,6796.0,12.0,Display,Jawa Tengah
2018-09-17,9.0,0.0,6805.0,12.0,Display,Jawa Tengah
2018-09-17,2.0,0.0,6807.0,12.0,Display,Jawa Tengah
2018-09-17,28.0,0.0,6835.0,12.0,Display,Jawa Tengah
2018-09-17,180.0,0.0,7015.0,12.0,Display,Jawa Tengah
2018-09-17,567.0,0.0,7582.0,12.0,Display,Jawa Tengah
2018-09-17,28.0,0.0,7610.0,12.0,Display,Jawa Tengah
2018-09-17,0.0,0.0,7610.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,7611.0,12.0,Display,Jawa Tengah
2018-09-17,7.0,0.0,7618.0,12.0,Display,Jawa Tengah
2018-09-17,0.0,0.0,7618.0,12.0,Display,Jawa Tengah
2018-09-17,5.0,0.0,7623.0,12.0,Display,Jawa Tengah
2018-09-17,32.0,0.0,7655.0,12.0,Display,Jawa Tengah
2018-09-17,9.0,0.0,7664.0,12.0,Display,Jawa Tengah
2018-09-17,2.0,0.0,7666.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,7667.0,12.0,Display,Jawa Tengah
2018-09-17,9.0,0.0,7676.0,12.0,Display,Jawa Tengah
2018-09-17,32.0,0.0,7708.0,12.0,Display,Jawa Tengah
2018-09-17,6.0,0.0,7714.0,12.0,Display,Jawa Tengah
2018-09-17,7.0,0.0,7721.0,12.0,Display,Jawa Tengah
2018-09-17,11.0,0.0,7732.0,12.0,Display,Jawa Tengah
2018-09-17,12.0,0.0,7744.0,12.0,Display,Jawa Tengah
2018-09-17,33.0,0.0,7777.0,12.0,Display,Jawa Tengah
2018-09-17,23.0,0.0,7800.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,7801.0,12.0,Display,Jawa Tengah
2018-09-17,58.0,0.0,7859.0,12.0,Display,Jawa Tengah
2018-09-17,2.0,0.0,7861.0,12.0,Display,Jawa Tengah
2018-09-17,14.0,0.0,7875.0,12.0,Display,Jawa Tengah
2018-09-17,5.0,0.0,7880.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,7881.0,12.0,Display,Jawa Tengah
2018-09-17,0.0,0.0,7881.0,12.0,Display,Jawa Tengah
2018-09-17,28.0,0.0,7909.0,12.0,Display,Jawa Tengah
2018-09-17,567.0,0.0,8476.0,12.0,Display,Jawa Tengah
2018-09-17,180.0,0.0,8656.0,12.0,Display,Jawa Tengah
2018-09-17,0.0,0.0,8656.0,12.0,Display,Jawa Tengah
2018-09-17,5.0,0.0,8661.0,12.0,Display,Jawa Tengah
2018-09-17,28.0,0.0,8689.0,12.0,Display,Jawa Tengah
2018-09-17,9.0,0.0,8698.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,8699.0,12.0,Display,Jawa Tengah
2018-09-17,15.0,0.0,8714.0,12.0,Display,Jawa Tengah
2018-09-17,1.0,0.0,8715.0,12.0,Display,Jawa Tengah
2018-09-17,3.0,0.0,8718.0,12.0,Display,Jawa Tengah
2018-09-17,7.0,0.0,8725.0,12.0,Display,Jawa Tengah
2018-09-17,5.0,0.0,8730.0,12.0,Display,Jawa Tengah
2018-09-17,6569.0,12.0,15299.0,24.0,Display,Jawa Tengah
2018-09-17,856.0,0.0,16155.0,24.0,Display,Jawa Tengah
2018-09-17,123.0,0.0,16278.0,24.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,16279.0,24.0,Display,Jawa Tengah
2018-09-18,2.0,0.0,16281.0,24.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,16282.0,24.0,Display,Jawa Tengah
2018-09-18,34.0,0.0,16316.0,24.0,Display,Jawa Tengah
2018-09-18,11.0,0.0,16327.0,24.0,Display,Jawa Tengah
2018-09-18,6.0,0.0,16333.0,24.0,Display,Jawa Tengah
2018-09-18,2.0,0.0,16335.0,24.0,Display,Jawa Tengah
2018-09-18,8.0,0.0,16343.0,24.0,Display,Jawa Tengah
2018-09-18,1303.0,0.0,17646.0,24.0,Display,Jawa Tengah
2018-09-18,9.0,0.0,17655.0,24.0,Display,Jawa Tengah
2018-09-18,5.0,0.0,17660.0,24.0,Display,Jawa Tengah
2018-09-18,2.0,0.0,17662.0,24.0,Display,Jawa Tengah
2018-09-18,4.0,0.0,17666.0,24.0,Display,Jawa Tengah
2018-09-18,24.0,0.0,17690.0,24.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,17691.0,24.0,Display,Jawa Tengah
2018-09-18,6.0,0.0,17697.0,24.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,17698.0,24.0,Display,Jawa Tengah
2018-09-18,2.0,0.0,17700.0,24.0,Display,Jawa Tengah
2018-09-18,58.0,0.0,17758.0,24.0,Display,Jawa Tengah
2018-09-18,11.0,0.0,17769.0,24.0,Display,Jawa Tengah
2018-09-18,4590.0,1.0,22359.0,25.0,Display,Jawa Tengah
2018-09-18,8.0,0.0,22367.0,25.0,Display,Jawa Tengah
2018-09-18,8.0,0.0,22375.0,25.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,22376.0,25.0,Display,Jawa Tengah
2018-09-18,28.0,0.0,22404.0,25.0,Display,Jawa Tengah
2018-09-18,39.0,0.0,22443.0,25.0,Display,Jawa Tengah
2018-09-18,7.0,0.0,22450.0,25.0,Display,Jawa Tengah
2018-09-18,96.0,0.0,22546.0,25.0,Display,Jawa Tengah
2018-09-18,407.0,0.0,22953.0,25.0,Display,Jawa Tengah
2018-09-18,5.0,0.0,22958.0,25.0,Display,Jawa Tengah
2018-09-18,0.0,0.0,22958.0,25.0,Display,Jawa Tengah
2018-09-18,1.0,0.0,22959.0,25.0,Display,Jawa Tengah
2018-09-18,3.0,0.0,22962.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,22963.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,22964.0,25.0,Display,Jawa Tengah
2018-09-19,2.0,0.0,22966.0,25.0,Display,Jawa Tengah
2018-09-19,268.0,0.0,23234.0,25.0,Display,Jawa Tengah
2018-09-19,3.0,0.0,23237.0,25.0,Display,Jawa Tengah
2018-09-19,6.0,0.0,23243.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,23244.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,23245.0,25.0,Display,Jawa Tengah
2018-09-19,6.0,0.0,23251.0,25.0,Display,Jawa Tengah
2018-09-19,12.0,0.0,23263.0,25.0,Display,Jawa Tengah
2018-09-19,25.0,0.0,23288.0,25.0,Display,Jawa Tengah
2018-09-19,5.0,0.0,23293.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,23294.0,25.0,Display,Jawa Tengah
2018-09-19,35.0,0.0,23329.0,25.0,Display,Jawa Tengah
2018-09-19,6.0,0.0,23335.0,25.0,Display,Jawa Tengah
2018-09-19,14.0,0.0,23349.0,25.0,Display,Jawa Tengah
2018-09-19,16.0,0.0,23365.0,25.0,Display,Jawa Tengah
2018-09-19,5.0,0.0,23370.0,25.0,Display,Jawa Tengah
2018-09-19,13.0,0.0,23383.0,25.0,Display,Jawa Tengah
2018-09-19,130.0,0.0,23513.0,25.0,Display,Jawa Tengah
2018-09-19,2.0,0.0,23515.0,25.0,Display,Jawa Tengah
2018-09-19,39.0,0.0,23554.0,25.0,Display,Jawa Tengah
2018-09-19,4.0,0.0,23558.0,25.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,23559.0,25.0,Display,Jawa Tengah
2018-09-19,21.0,0.0,23580.0,25.0,Display,Jawa Tengah
2018-09-19,2.0,0.0,23582.0,25.0,Display,Jawa Tengah
2018-09-19,0.0,0.0,23582.0,25.0,Display,Jawa Tengah
2018-09-19,19.0,0.0,23601.0,25.0,Display,Jawa Tengah
2018-09-19,3024.0,2.0,26625.0,27.0,Display,Jawa Tengah
2018-09-19,20.0,0.0,26645.0,27.0,Display,Jawa Tengah
2018-09-19,43.0,0.0,26688.0,27.0,Display,Jawa Tengah
2018-09-19,799.0,0.0,27487.0,27.0,Display,Jawa Tengah
2018-09-19,7.0,0.0,27494.0,27.0,Display,Jawa Tengah
2018-09-19,2.0,0.0,27496.0,27.0,Display,Jawa Tengah
2018-09-19,1.0,0.0,27497.0,27.0,Display,Jawa Tengah
2018-09-19,0.0,0.0,27497.0,27.0,Display,Jawa Tengah
2018-09-20,0.0,0.0,27497.0,27.0,Display,Jawa Tengah
2018-09-20,2.0,0.0,27499.0,27.0,Display,Jawa Tengah
2018-09-20,2.0,0.0,27501.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27502.0,27.0,Display,Jawa Tengah
2018-09-20,0.0,0.0,27502.0,27.0,Display,Jawa Tengah
2018-09-20,38.0,0.0,27540.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27541.0,27.0,Display,Jawa Tengah
2018-09-20,56.0,0.0,27597.0,27.0,Display,Jawa Tengah
2018-09-20,126.0,0.0,27723.0,27.0,Display,Jawa Tengah
2018-09-20,7.0,0.0,27730.0,27.0,Display,Jawa Tengah
2018-09-20,0.0,0.0,27730.0,27.0,Display,Jawa Tengah
2018-09-20,2.0,0.0,27732.0,27.0,Display,Jawa Tengah
2018-09-20,7.0,0.0,27739.0,27.0,Display,Jawa Tengah
2018-09-20,38.0,0.0,27777.0,27.0,Display,Jawa Tengah
2018-09-20,12.0,0.0,27789.0,27.0,Display,Jawa Tengah
2018-09-20,2.0,0.0,27791.0,27.0,Display,Jawa Tengah
2018-09-20,8.0,0.0,27799.0,27.0,Display,Jawa Tengah
2018-09-20,16.0,0.0,27815.0,27.0,Display,Jawa Tengah
2018-09-20,7.0,0.0,27822.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27823.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27824.0,27.0,Display,Jawa Tengah
2018-09-20,7.0,0.0,27831.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27832.0,27.0,Display,Jawa Tengah
2018-09-20,0.0,0.0,27832.0,27.0,Display,Jawa Tengah
2018-09-20,3.0,0.0,27835.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27836.0,27.0,Display,Jawa Tengah
2018-09-20,0.0,0.0,27836.0,27.0,Display,Jawa Tengah
2018-09-20,2.0,0.0,27838.0,27.0,Display,Jawa Tengah
2018-09-20,1.0,0.0,27839.0,27.0,Display,Jawa Tengah
2018-09-20,3989.0,3.0,31828.0,30.0,Display,Jawa Tengah
2018-09-20,5.0,0.0,31833.0,30.0,Display,Jawa Tengah
2018-09-20,39.0,0.0,31872.0,30.0,Display,Jawa Tengah
2018-09-20,3.0,0.0,31875.0,30.0,Display,Jawa Tengah
2018-09-20,7.0,0.0,31882.0,30.0,Display,Jawa Tengah
2018-09-20,31.0,0.0,31913.0,30.0,Display,Jawa Tengah
2018-09-20,1022.0,0.0,32935.0,30.0,Display,Jawa Tengah
2018-09-21,8.0,0.0,32943.0,30.0,Display,Jawa Tengah
2018-09-21,5.0,0.0,32948.0,30.0,Display,Jawa Tengah
2018-09-21,16.0,0.0,32964.0,30.0,Display,Jawa Tengah
2018-09-21,3.0,0.0,32967.0,30.0,Display,Jawa Tengah
2018-09-21,1.0,0.0,32968.0,30.0,Display,Jawa Tengah
2018-09-21,5.0,0.0,32973.0,30.0,Display,Jawa Tengah
2018-09-21,72.0,0.0,33045.0,30.0,Display,Jawa Tengah
2018-09-21,2.0,0.0,33047.0,30.0,Display,Jawa Tengah
2018-09-21,2.0,0.0,33049.0,30.0,Display,Jawa Tengah
2018-09-21,8.0,0.0,33057.0,30.0,Display,Jawa Tengah
2018-09-21,2.0,0.0,33059.0,30.0,Display,Jawa Tengah
2018-09-21,5.0,0.0,33064.0,30.0,Display,Jawa Tengah
2018-09-21,441.0,0.0,33505.0,30.0,Display,Jawa Tengah
2018-09-21,4.0,0.0,33509.0,30.0,Display,Jawa Tengah
2018-09-21,155.0,0.0,33664.0,30.0,Display,Jawa Tengah
2018-09-21,2.0,0.0,33666.0,30.0,Display,Jawa Tengah
2018-09-21,1.0,0.0,33667.0,30.0,Display,Jawa Tengah
2018-09-21,1.0,0.0,33668.0,30.0,Display,Jawa Tengah
2018-09-22,386.0,0.0,34054.0,30.0,Display,Jawa Tengah
2018-09-22,5.0,0.0,34059.0,30.0,Display,Jawa Tengah
2018-09-22,1.0,0.0,34060.0,30.0,Display,Jawa Tengah
2018-09-22,2.0,0.0,34062.0,30.0,Display,Jawa Tengah
2018-09-22,5.0,0.0,34067.0,30.0,Display,Jawa Tengah
2018-09-22,22.0,0.0,34089.0,30.0,Display,Jawa Tengah
2018-09-22,4.0,0.0,34093.0,30.0,Display,Jawa Tengah
2018-09-22,1664.0,1.0,35757.0,31.0,Display,Jawa Tengah
2018-09-22,11.0,0.0,35768.0,31.0,Display,Jawa Tengah
2018-09-22,2.0,0.0,35770.0,31.0,Display,Jawa Tengah
2018-09-22,5.0,0.0,35775.0,31.0,Display,Jawa Tengah
2018-09-22,2.0,0.0,35777.0,31.0,Display,Jawa Tengah
2018-09-22,12.0,0.0,35789.0,31.0,Display,Jawa Tengah
2018-09-22,47.0,0.0,35836.0,31.0,Display,Jawa Tengah
2018-09-22,13.0,0.0,35849.0,31.0,Display,Jawa Tengah
2018-09-22,4.0,0.0,35853.0,31.0,Display,Jawa Tengah
2018-09-22,1.0,0.0,35854.0,31.0,Display,Jawa Tengah
2018-09-22,9.0,0.0,35863.0,31.0,Display,Jawa Tengah
2018-09-22,281.0,0.0,36144.0,31.0,Display,Jawa Tengah
2018-09-22,6.0,0.0,36150.0,31.0,Display,Jawa Tengah
2018-09-22,2.0,0.0,36152.0,31.0,Display,Jawa Tengah
2018-09-22,33.0,0.0,36185.0,31.0,Display,Jawa Tengah
2018-09-22,2.0,0.0,36187.0,31.0,Display,Jawa Tengah
2018-09-22,3.0,0.0,36190.0,31.0,Display,Jawa Tengah
2018-09-22,1.0,0.0,36191.0,31.0,Display,Jawa Tengah
2018-09-22,4.0,0.0,36195.0,31.0,Display,Jawa Tengah
2018-09-23,5.0,0.0,36200.0,31.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,36200.0,31.0,Display,Jawa Tengah
2018-09-23,4.0,0.0,36204.0,31.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,36204.0,31.0,Display,Jawa Tengah
2018-09-23,11.0,0.0,36215.0,31.0,Display,Jawa Tengah
2018-09-23,3.0,0.0,36218.0,31.0,Display,Jawa Tengah
2018-09-23,6.0,0.0,36224.0,31.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,36224.0,31.0,Display,Jawa Tengah
2018-09-23,20.0,0.0,36244.0,31.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,36244.0,31.0,Display,Jawa Tengah
2018-09-23,9.0,0.0,36253.0,31.0,Display,Jawa Tengah
2018-09-23,5.0,1.0,36258.0,32.0,Display,Jawa Tengah
2018-09-23,4.0,0.0,36262.0,32.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,36262.0,32.0,Display,Jawa Tengah
2018-09-23,39.0,0.0,36301.0,32.0,Display,Jawa Tengah
2018-09-23,2.0,0.0,36303.0,32.0,Display,Jawa Tengah
2018-09-23,8.0,0.0,36311.0,32.0,Display,Jawa Tengah
2018-09-23,7.0,1.0,36318.0,33.0,Display,Jawa Tengah
2018-09-23,12.0,0.0,36330.0,33.0,Display,Jawa Tengah
2018-09-23,1745.0,1.0,38075.0,34.0,Display,Jawa Tengah
2018-09-23,11.0,0.0,38086.0,34.0,Display,Jawa Tengah
2018-09-23,101.0,0.0,38187.0,34.0,Display,Jawa Tengah
2018-09-23,950.0,0.0,39137.0,34.0,Display,Jawa Tengah
2018-09-23,1.0,0.0,39138.0,34.0,Display,Jawa Tengah
2018-09-23,2.0,0.0,39140.0,34.0,Display,Jawa Tengah
2018-09-23,1.0,0.0,39141.0,34.0,Display,Jawa Tengah
2018-09-23,0.0,0.0,39141.0,34.0,Display,Jawa Tengah
2018-09-23,12.0,0.0,39153.0,34.0,Display,Jawa Tengah
2018-09-24,2.0,0.0,39155.0,34.0,Display,Jawa Tengah
2018-09-24,10.0,0.0,39165.0,34.0,Display,Jawa Tengah
2018-09-24,0.0,0.0,39165.0,34.0,Display,Jawa Tengah
2018-09-24,5.0,0.0,39170.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39171.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39172.0,34.0,Display,Jawa Tengah
2018-09-24,5.0,0.0,39177.0,34.0,Display,Jawa Tengah
2018-09-24,25.0,0.0,39202.0,34.0,Display,Jawa Tengah
2018-09-24,0.0,0.0,39202.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39203.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39204.0,34.0,Display,Jawa Tengah
2018-09-24,12.0,0.0,39216.0,34.0,Display,Jawa Tengah
2018-09-24,133.0,0.0,39349.0,34.0,Display,Jawa Tengah
2018-09-24,30.0,0.0,39379.0,34.0,Display,Jawa Tengah
2018-09-24,0.0,0.0,39379.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39380.0,34.0,Display,Jawa Tengah
2018-09-24,5.0,0.0,39385.0,34.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,39386.0,34.0,Display,Jawa Tengah
2018-09-24,0.0,0.0,39386.0,34.0,Display,Jawa Tengah
2018-09-24,7.0,0.0,39393.0,34.0,Display,Jawa Tengah
2018-09-24,21.0,0.0,39414.0,34.0,Display,Jawa Tengah
2018-09-24,5.0,0.0,39419.0,34.0,Display,Jawa Tengah
2018-09-24,3.0,0.0,39422.0,34.0,Display,Jawa Tengah
2018-09-24,32.0,0.0,39454.0,34.0,Display,Jawa Tengah
2018-09-24,1931.0,6.0,41385.0,40.0,Display,Jawa Tengah
2018-09-24,2.0,0.0,41387.0,40.0,Display,Jawa Tengah
2018-09-24,18.0,0.0,41405.0,40.0,Display,Jawa Tengah
2018-09-24,508.0,0.0,41913.0,40.0,Display,Jawa Tengah
2018-09-24,1.0,0.0,41914.0,40.0,Display,Jawa Tengah
2018-09-24,2.0,0.0,41916.0,40.0,Display,Jawa Tengah
2018-09-24,0.0,0.0,41916.0,40.0,Display,Jawa Tengah
2018-09-24,11.0,0.0,41927.0,40.0,Display,Jawa Tengah
2018-09-25,18.0,0.0,41945.0,40.0,Display,Jawa Tengah
2018-09-25,2.0,0.0,41947.0,40.0,Display,Jawa Tengah
2018-09-25,11.0,0.0,41958.0,40.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,41959.0,40.0,Display,Jawa Tengah
2018-09-25,4732.0,2.0,46691.0,42.0,Display,Jawa Tengah
2018-09-25,13.0,0.0,46704.0,42.0,Display,Jawa Tengah
2018-09-25,7.0,0.0,46711.0,42.0,Display,Jawa Tengah
2018-09-25,7.0,0.0,46718.0,42.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,46719.0,42.0,Display,Jawa Tengah
2018-09-25,34.0,0.0,46753.0,42.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,46754.0,42.0,Display,Jawa Tengah
2018-09-25,220.0,1.0,46974.0,43.0,Display,Jawa Tengah
2018-09-25,12.0,0.0,46986.0,43.0,Display,Jawa Tengah
2018-09-25,2.0,0.0,46988.0,43.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,46989.0,43.0,Display,Jawa Tengah
2018-09-25,11.0,0.0,47000.0,43.0,Display,Jawa Tengah
2018-09-25,20.0,0.0,47020.0,43.0,Display,Jawa Tengah
2018-09-25,0.0,0.0,47020.0,43.0,Display,Jawa Tengah
2018-09-25,25.0,0.0,47045.0,43.0,Display,Jawa Tengah
2018-09-25,0.0,0.0,47045.0,43.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,47046.0,43.0,Display,Jawa Tengah
2018-09-25,3.0,0.0,47049.0,43.0,Display,Jawa Tengah
2018-09-25,2.0,0.0,47051.0,43.0,Display,Jawa Tengah
2018-09-25,6.0,0.0,47057.0,43.0,Display,Jawa Tengah
2018-09-25,1.0,0.0,47058.0,43.0,Display,Jawa Tengah
2018-09-25,2.0,0.0,47060.0,43.0,Display,Jawa Tengah
2018-09-25,3.0,0.0,47063.0,43.0,Display,Jawa Tengah
2018-09-25,421.0,0.0,47484.0,43.0,Display,Jawa Tengah
2018-09-26,0.0,0.0,47484.0,43.0,Display,Jawa Tengah
2018-09-26,6.0,0.0,47490.0,43.0,Display,Jawa Tengah
2018-09-26,7.0,0.0,47497.0,43.0,Display,Jawa Tengah
2018-09-26,13.0,0.0,47510.0,43.0,Display,Jawa Tengah
2018-09-26,0.0,0.0,47510.0,43.0,Display,Jawa Tengah
2018-09-26,19.0,0.0,47529.0,43.0,Display,Jawa Tengah
2018-09-26,13.0,1.0,47542.0,44.0,Display,Jawa Tengah
2018-09-26,2.0,0.0,47544.0,44.0,Display,Jawa Tengah
2018-09-26,20.0,0.0,47564.0,44.0,Display,Jawa Tengah
2018-09-26,209.0,0.0,47773.0,44.0,Display,Jawa Tengah
2018-09-26,12.0,0.0,47785.0,44.0,Display,Jawa Tengah
2018-09-26,1.0,0.0,47786.0,44.0,Display,Jawa Tengah
2018-09-26,23.0,0.0,47809.0,44.0,Display,Jawa Tengah
2018-09-26,0.0,0.0,47809.0,44.0,Display,Jawa Tengah
2018-09-26,5.0,0.0,47814.0,44.0,Display,Jawa Tengah
2018-09-26,5.0,0.0,47819.0,44.0,Display,Jawa Tengah
2018-09-26,11.0,0.0,47830.0,44.0,Display,Jawa Tengah
2018-09-26,2092.0,3.0,49922.0,47.0,Display,Jawa Tengah
2018-09-26,5.0,0.0,49927.0,47.0,Display,Jawa Tengah
2018-09-26,12.0,0.0,49939.0,47.0,Display,Jawa Tengah
2018-09-26,582.0,2.0,50521.0,49.0,Display,Jawa Tengah
2018-09-26,0.0,0.0,50521.0,49.0,Display,Jawa Tengah
2018-09-26,1.0,0.0,50522.0,49.0,Display,Jawa Tengah
2018-09-26,2.0,0.0,50524.0,49.0,Display,Jawa Tengah
2018-09-26,1.0,0.0,50525.0,49.0,Display,Jawa Tengah
2018-09-26,7.0,0.0,50532.0,49.0,Display,Jawa Tengah
2018-09-26,2.0,0.0,50534.0,49.0,Display,Jawa Tengah
2018-09-17,2.0,0.0,2.0,0.0,Display,Jawa Timur
2018-09-17,9.0,0.0,11.0,0.0,Display,Jawa Timur
2018-09-17,1.0,0.0,12.0,0.0,Display,Jawa Timur
2018-09-17,13.0,0.0,25.0,0.0,Display,Jawa Timur
2018-09-17,5.0,0.0,30.0,0.0,Display,Jawa Timur
2018-09-17,23.0,0.0,53.0,0.0,Display,Jawa Timur
2018-09-17,35.0,0.0,88.0,0.0,Display,Jawa Timur
2018-09-17,27.0,0.0,115.0,0.0,Display,Jawa Timur
2018-09-17,767.0,0.0,882.0,0.0,Display,Jawa Timur
2018-09-17,1007.0,0.0,1889.0,0.0,Display,Jawa Timur
2018-09-17,13.0,0.0,1902.0,0.0,Display,Jawa Timur
2018-09-17,0.0,0.0,1902.0,0.0,Display,Jawa Timur
2018-09-17,33765.0,39.0,35667.0,39.0,Display,Jawa Timur
2018-09-17,1.0,0.0,35668.0,39.0,Display,Jawa Timur
2018-09-17,11.0,0.0,35679.0,39.0,Display,Jawa Timur
2018-09-17,13.0,0.0,35692.0,39.0,Display,Jawa Timur
2018-09-17,116.0,0.0,35808.0,39.0,Display,Jawa Timur
2018-09-17,7.0,0.0,35815.0,39.0,Display,Jawa Timur
2018-09-17,11.0,0.0,35826.0,39.0,Display,Jawa Timur
2018-09-17,2.0,0.0,35828.0,39.0,Display,Jawa Timur
2018-09-17,23.0,0.0,35851.0,39.0,Display,Jawa Timur
2018-09-17,121.0,0.0,35972.0,39.0,Display,Jawa Timur
2018-09-17,166.0,0.0,36138.0,39.0,Display,Jawa Timur
2018-09-17,5.0,0.0,36143.0,39.0,Display,Jawa Timur
2018-09-17,17.0,0.0,36160.0,39.0,Display,Jawa Timur
2018-09-17,64.0,0.0,36224.0,39.0,Display,Jawa Timur
2018-09-17,23.0,0.0,36247.0,39.0,Display,Jawa Timur
2018-09-17,1.0,0.0,36248.0,39.0,Display,Jawa Timur
2018-09-17,76.0,0.0,36324.0,39.0,Display,Jawa Timur
2018-09-17,4.0,0.0,36328.0,39.0,Display,Jawa Timur
2018-09-17,264.0,0.0,36592.0,39.0,Display,Jawa Timur
2018-09-17,5.0,0.0,36597.0,39.0,Display,Jawa Timur
2018-09-17,0.0,0.0,36597.0,39.0,Display,Jawa Timur
2018-09-17,0.0,0.0,36597.0,39.0,Display,Jawa Timur
2018-09-17,605.0,1.0,37202.0,40.0,Display,Jawa Timur
2018-09-17,6.0,0.0,37208.0,40.0,Display,Jawa Timur
2018-09-17,1.0,0.0,37209.0,40.0,Display,Jawa Timur
2018-09-17,2.0,0.0,37211.0,40.0,Display,Jawa Timur
2018-09-18,1.0,0.0,37212.0,40.0,Display,Jawa Timur
2018-09-18,5.0,0.0,37217.0,40.0,Display,Jawa Timur
2018-09-18,13.0,0.0,37230.0,40.0,Display,Jawa Timur
2018-09-18,18.0,0.0,37248.0,40.0,Display,Jawa Timur
2018-09-18,10.0,0.0,37258.0,40.0,Display,Jawa Timur
2018-09-18,1.0,0.0,37259.0,40.0,Display,Jawa Timur
2018-09-18,3.0,0.0,37262.0,40.0,Display,Jawa Timur
2018-09-18,6.0,0.0,37268.0,40.0,Display,Jawa Timur
2018-09-18,431.0,0.0,37699.0,40.0,Display,Jawa Timur
2018-09-18,2.0,0.0,37701.0,40.0,Display,Jawa Timur
2018-09-18,14033.0,9.0,51734.0,49.0,Display,Jawa Timur
2018-09-18,7.0,0.0,51741.0,49.0,Display,Jawa Timur
2018-09-18,7.0,0.0,51748.0,49.0,Display,Jawa Timur
2018-09-18,31.0,0.0,51779.0,49.0,Display,Jawa Timur
2018-09-18,2.0,0.0,51781.0,49.0,Display,Jawa Timur
2018-09-18,1.0,0.0,51782.0,49.0,Display,Jawa Timur
2018-09-18,5.0,0.0,51787.0,49.0,Display,Jawa Timur
2018-09-18,94.0,0.0,51881.0,49.0,Display,Jawa Timur
2018-09-18,3.0,0.0,51884.0,49.0,Display,Jawa Timur
2018-09-18,410.0,0.0,52294.0,49.0,Display,Jawa Timur
2018-09-18,6.0,0.0,52300.0,49.0,Display,Jawa Timur
2018-09-18,50.0,0.0,52350.0,49.0,Display,Jawa Timur
2018-09-18,1.0,0.0,52351.0,49.0,Display,Jawa Timur
2018-09-18,4.0,0.0,52355.0,49.0,Display,Jawa Timur
2018-09-18,22.0,0.0,52377.0,49.0,Display,Jawa Timur
2018-09-18,0.0,0.0,52377.0,49.0,Display,Jawa Timur
2018-09-18,18.0,0.0,52395.0,49.0,Display,Jawa Timur
2018-09-18,1.0,0.0,52396.0,49.0,Display,Jawa Timur
2018-09-18,257.0,0.0,52653.0,49.0,Display,Jawa Timur
2018-09-18,1.0,0.0,52654.0,49.0,Display,Jawa Timur
2018-09-18,3.0,0.0,52657.0,49.0,Display,Jawa Timur
2018-09-18,6.0,0.0,52663.0,49.0,Display,Jawa Timur
2018-09-18,64.0,0.0,52727.0,49.0,Display,Jawa Timur
2018-09-18,111.0,0.0,52838.0,49.0,Display,Jawa Timur
2018-09-19,5.0,0.0,52843.0,49.0,Display,Jawa Timur
2018-09-19,2.0,0.0,52845.0,49.0,Display,Jawa Timur
